TeamId,TeamName,SubmissionDate,Score
4682422,"M V Ramachandra Rao","2020-05-15 09:32:05",0.77033
4847825,"Erin Khoo","2020-05-15 09:34:27",0.77751
4267335,wuyanzu915,"2020-05-15 09:37:42",0.77990
4914603,Dicarse,"2020-05-15 09:39:05",0.73205
4924048,"Jiwon Kim #5","2020-05-15 09:41:13",0.77511
4933334,"Nikki Q","2020-05-15 09:43:35",0.77511
4772941,Danxu211365,"2020-05-15 09:44:40",0.78947
4933025,"Meet Patel #3","2020-05-15 09:44:46",0.76555
4933260,"HyeokChan Kwon","2020-05-15 09:47:15",0.00000
4886059,"Mario Masperi","2020-05-15 09:52:53",0.72727
2616273,"Sullivan Lawrence","2020-05-15 09:53:26",0.76555
4713870,"Ritikesh Sawaimul","2020-05-15 09:57:13",0.74641
4933279,"Anirudh Kulkarni #2","2020-05-15 09:57:46",0.76555
4851519,vanadiumoxide,"2020-05-15 10:00:18",0.78468
4932769,"AbhinavSingh #2","2020-05-15 10:01:23",0.76555
4933509,Yoann.Mo,"2020-05-15 10:03:32",0.76555
4933215,"Ted huangwx","2020-05-15 10:08:36",0.77511
4932807,SKS010,"2020-05-15 10:09:48",0.77990
4933509,Yoann.Mo,"2020-05-15 10:15:07",0.77511
733214,SushanGagneja,"2020-05-15 10:17:17",0.77033
4933124,"Kavii Suri","2020-05-15 10:21:23",0.76315
3777068,"Shaik Shahul","2020-05-15 10:25:18",0.76555
4897772,"Andronov Konstantin","2020-05-15 10:25:48",0.75119
4917159,"Vaidic Jain","2020-05-15 10:27:44",0.77990
4895260,"Ehtisham Raza","2020-05-15 10:28:05",0.76555
4924561,"Rishik TS","2020-05-15 10:30:07",0.77511
4933256,"Simon Mayerhofer","2020-05-15 10:31:49",0.77511
4933595,AndersBrekke,"2020-05-15 10:32:26",0.76555
4933016,"zainal umari","2020-05-15 10:37:38",0.74641
4932301,Jonas2312,"2020-05-15 10:37:51",0.37320
4928005,Atsune,"2020-05-15 10:40:06",0.76555
4933630,motohiroando,"2020-05-15 10:46:06",0.76555
4933579,"pedro lourenço","2020-05-15 10:46:59",0.76555
4933279,"Anirudh Kulkarni #2","2020-05-15 10:49:09",0.77990
3962052,"SEAN YONATHAN TANJUNG ,","2020-05-15 10:50:43",0.72248
4929148,"Begaiym Kudainazarova","2020-05-15 10:51:12",0.79425
4933745,reszkam,"2020-05-15 10:59:59",0.76555
4927465,"inon in","2020-05-15 11:03:41",0.78947
4892334,"Michał Jędrzejewski","2020-05-15 11:05:11",0.76555
4926296,takeYY,"2020-05-15 11:05:14",0.77511
4932883,Pleaseonemore,"2020-05-15 11:05:37",0.77511
4914703,"Newsha Seyedi","2020-05-15 11:05:49",0.78468
4932301,Jonas2312,"2020-05-15 11:07:38",0.53588
4932301,Jonas2312,"2020-05-15 11:11:26",0.58851
4933745,reszkam,"2020-05-15 11:14:15",0.77511
4933779,FelixRiedel,"2020-05-15 11:18:11",0.76555
4933791,"Rushikesh #4","2020-05-15 11:18:25",0.76555
4933575,danoozy44,"2020-05-15 11:20:18",0.66985
3905812,"Syed Aleem Ali","2020-05-15 11:25:10",0.75598
4933546,shaansha,"2020-05-15 11:30:30",0.80382
4712713,"Takamasa Kato","2020-05-15 11:34:03",0.78947
4924249,"Anurag Anurag","2020-05-15 11:34:18",0.77990
530766,"Sam Cheng","2020-05-15 11:34:19",0.77511
4933890,"EKTA OZA","2020-05-15 11:34:33",0.76555
4932301,Jonas2312,"2020-05-15 11:35:12",0.71770
4933688,"Darli Andra","2020-05-15 11:36:00",0.72248
4884872,"Siddhant Satapathy","2020-05-15 11:36:03",0.77511
4933910,"Diarmuid Brady","2020-05-15 11:37:41",0.76555
4928811,"Josiel Guedes","2020-05-15 11:44:01",0.76555
4921357,"Roman #7","2020-05-15 11:50:18",0.75837
4355361,Sugurushivakumar,"2020-05-15 11:50:39",0.80382
4933971,"Ridho Dinarto","2020-05-15 11:52:21",0.76555
4883212,Backdoor,"2020-05-15 11:53:41",0.76555
4915642,"LeapX #2","2020-05-15 11:54:34",0.80382
4713736,"Adrien Martineau","2020-05-15 11:55:19",0.79904
4921357,"Roman #7","2020-05-15 11:55:38",0.76555
4839273,"Tomal Mahadi","2020-05-15 11:55:42",0.62679
4932966,"Jiahao GU","2020-05-15 11:56:02",0.77511
4921357,"Roman #7","2020-05-15 11:58:58",0.77511
4914727,"Aditya Jagdev","2020-05-15 11:59:41",0.76315
4933930,@dandy_san,"2020-05-15 12:00:26",0.66507
4933911,"Dionisius DH","2020-05-15 12:02:39",0.76555
4713735,"Angéline Toussaint","2020-05-15 12:07:16",0.79904
4932666,"Johannes Schäfer","2020-05-15 12:07:49",0.77511
4921821,"Shivanshu Pandey","2020-05-15 12:09:05",0.74641
4752508,"cherukupalli chayadeepsai","2020-05-15 12:09:34",0.76076
4342375,"Ishant #2","2020-05-15 12:09:52",0.76794
4934017,"Denis IAvor","2020-05-15 12:14:42",0.74641
4927227,"kostas skantzourakis","2020-05-15 12:14:46",0.70813
4933575,danoozy44,"2020-05-15 12:16:22",0.74641
4863621,"Nils Nießing","2020-05-15 12:18:10",0.78468
4342375,"Ishant #2","2020-05-15 12:18:35",0.77511
4929080,"Umut Karakus","2020-05-15 12:19:01",0.77033
4562048,"Omid Abed","2020-05-15 12:20:25",0.83732
4932648,"Dee Gee77","2020-05-15 12:21:36",0.70334
4933910,"Diarmuid Brady","2020-05-15 12:23:48",0.77990
4928479,"Xinrong Wang","2020-05-15 12:25:35",0.76555
4886352,"Viviane Schmidt","2020-05-15 12:28:15",0.77511
4886356,aileeen,"2020-05-15 12:28:21",0.77511
4934017,"Denis IAvor","2020-05-15 12:28:30",0.77990
4752508,"cherukupalli chayadeepsai","2020-05-15 12:33:11",0.76555
4932518,"Lalit Lohiya","2020-05-15 12:35:10",0.50717
4933575,danoozy44,"2020-05-15 12:40:21",1.00000
4934153,"Gabriele Leão Cyganski","2020-05-15 12:42:57",0.76555
4933827,"Krishna Kiriti Miryala","2020-05-15 12:43:05",0.78947
4297192,Navnitan,"2020-05-15 12:44:07",0.58851
4934152,"SB JUNO_kals08","2020-05-15 12:45:25",0.76555
4933971,"Ridho Dinarto","2020-05-15 12:45:29",0.78468
4690170,"kashish lohiya","2020-05-15 12:47:29",0.67224
4858137,"Ntombizakhona Mabaso","2020-05-15 12:48:21",0.76555
4780340,"Abinaya Ganeshbabu","2020-05-15 12:48:26",0.76555
4932301,Jonas2312,"2020-05-15 12:49:14",0.73684
4872058,mitchn,"2020-05-15 12:53:21",0.77511
4933978,"felix lim","2020-05-15 12:53:52",0.66028
4927075,"Gerard Hanley","2020-05-15 12:57:21",0.76555
4934226,aiSaravanaDS,"2020-05-15 12:59:44",0.76555
4933159,"Rhayhan Akbar","2020-05-15 13:04:19",0.77033
4900495,"Subrata Sarker","2020-05-15 13:05:06",0.76555
4921503,Paul-Yamazaki81,"2020-05-15 13:07:19",0.62679
4932241,kinokon,"2020-05-15 13:09:21",0.77511
4928791,gotoooo,"2020-05-15 13:10:56",0.77511
4914603,Dicarse,"2020-05-15 13:11:05",0.76555
4909694,huyinusa,"2020-05-15 13:11:46",0.77511
4924367,"Trust Asaba","2020-05-15 13:13:31",0.77511
4934240,saketh,"2020-05-15 13:14:09",0.76555
3234562,"Amit Sarid","2020-05-15 13:17:08",0.76555
4927075,"Gerard Hanley","2020-05-15 13:19:56",0.77511
4855823,"Rajat U Krishna","2020-05-15 13:23:47",0.78947
4297192,Navnitan,"2020-05-15 13:23:53",0.68899
4934324,"Ana Gago - Silva","2020-05-15 13:26:35",0.77272
4282103,AMISHA,"2020-05-15 13:30:24",0.77511
4815228,"Chris Bevard","2020-05-15 13:32:35",0.80382
4933159,"Rhayhan Akbar","2020-05-15 13:33:15",0.79425
2723461,"Venkat Singhal","2020-05-15 13:36:25",0.76555
4921821,"Shivanshu Pandey","2020-05-15 13:38:22",0.76076
4919564,"Anshu Goyal","2020-05-15 13:40:05",0.80382
4934454,"Xi Chen Ophthal","2020-05-15 13:44:53",0.76555
4932769,"AbhinavSingh #2","2020-05-15 13:45:02",0.77511
4932518,"Lalit Lohiya","2020-05-15 13:46:38",0.75598
4934421,"Carlos Fernandez C13","2020-05-15 13:47:16",0.76555
4934397,"Shola Oyedele","2020-05-15 13:48:35",0.76555
4185348,Cahyo,"2020-05-15 13:48:46",0.77751
4931518,FrGuerreroL,"2020-05-15 13:49:40",0.75598
4927976,"Gaurav Singh6793","2020-05-15 13:51:37",0.77511
4858137,"Ntombizakhona Mabaso","2020-05-15 13:54:12",0.77511
4882653,"Franco Benko","2020-05-15 13:56:56",0.78468
4932769,"AbhinavSingh #2","2020-05-15 13:59:53",0.78468
4934520,"Joe Loof","2020-05-15 14:01:13",0.76555
4863621,"Nils Nießing","2020-05-15 14:01:50",0.78947
4931518,FrGuerreroL,"2020-05-15 14:05:13",0.76076
4934077,"Li Yen Chang","2020-05-15 14:05:37",0.76555
4933595,AndersBrekke,"2020-05-15 14:07:51",0.77511
4934529,"Vikas Singh #4","2020-05-15 14:08:04",0.77511
4639045,Dannad123,"2020-05-15 14:08:21",0.76076
4918382,"Oguzcan Karakoc","2020-05-15 14:08:22",0.76555
4928826,"Jasper Mourik","2020-05-15 14:08:50",0.77511
4934508,"Samarjeet Singh","2020-05-15 14:12:57",0.76555
4934546,Alexreki,"2020-05-15 14:15:28",0.76555
4934421,"Carlos Fernandez C13","2020-05-15 14:16:54",0.77511
4892907,"Krygina Tatiana","2020-05-15 14:18:34",0.76555
33492,"Cheryl Wang","2020-05-15 14:18:57",0.77272
4807389,vinayakagrawal,"2020-05-15 14:19:34",0.75119
4882653,"Franco Benko","2020-05-15 14:21:35",0.78708
4898135,jinjnn,"2020-05-15 14:22:22",0.76555
4872058,mitchn,"2020-05-15 14:23:52",0.78229
4934224,AndresHuang,"2020-05-15 14:24:46",0.76555
4918382,"Oguzcan Karakoc","2020-05-15 14:27:02",0.77511
4934520,"Joe Loof","2020-05-15 14:28:15",0.77511
4934662,DanNaidoo,"2020-05-15 14:28:23",0.76555
4934643,"Murad Quliyev","2020-05-15 14:29:18",0.76555
4934546,Alexreki,"2020-05-15 14:30:12",0.77511
4934397,"Shola Oyedele","2020-05-15 14:30:57",0.77511
4934702,shidnognah,"2020-05-15 14:31:42",0.78468
4934077,"Li Yen Chang","2020-05-15 14:32:06",0.77511
4893855,"Johann Huber","2020-05-15 14:35:35",0.78947
4933908,kapenon,"2020-05-15 14:36:19",0.62200
4933955,"Gokul Hari Nair","2020-05-15 14:36:44",0.77033
4613615,"Yuki Miura","2020-05-15 14:37:23",0.78947
4934647,"never mind","2020-05-15 14:37:26",0.76794
4934719,"Harshit Jain ","2020-05-15 14:39:02",0.76555
4739020,"Utkarsh Anand #2","2020-05-15 14:40:33",0.77990
4934734,"mohamad hadi Karimi","2020-05-15 14:41:08",0.76555
4920802,"Arun Mishra #2","2020-05-15 14:42:03",0.76076
4932648,"Dee Gee77","2020-05-15 14:42:09",0.75119
4934508,"Samarjeet Singh","2020-05-15 14:42:20",0.77511
4934385,"Raquel Rossi","2020-05-15 14:47:44",0.77511
4934557,"Dmytro Shurko","2020-05-15 14:49:41",0.76555
4934466,AWangYan,"2020-05-15 14:50:24",0.77511
4793224,"Avijit Pyne","2020-05-15 14:52:16",0.74880
4892651,"Victor Shen","2020-05-15 14:53:13",0.76555
4491467,"Jérôme SALA","2020-05-15 14:55:37",0.76555
4898135,jinjnn,"2020-05-15 14:55:39",0.77511
4476520,"Aryan Pandey","2020-05-15 14:56:50",0.78468
4917372,GreenHorns,"2020-05-15 15:01:58",0.76555
4934495,Wardah,"2020-05-15 15:02:17",0.76555
4928005,Atsune,"2020-05-15 15:05:09",0.77511
4934589,akshayPm1997,"2020-05-15 15:06:24",0.00000
4934822,"Nischit #2","2020-05-15 15:09:19",0.76555
4934629,"Muhammad Ali Rahman","2020-05-15 15:13:39",0.62200
4509335,bawavikram01,"2020-05-15 15:14:43",0.76555
4929823,"Bhavesh Bhagat","2020-05-15 15:15:39",0.78468
4929418,"Shota Yamabe","2020-05-15 15:16:24",0.77511
4934788,"Pradyut Lohani","2020-05-15 15:17:20",0.76555
4934740,"Indi Rocktasche","2020-05-15 15:18:09",0.77511
4762454,JorBet,"2020-05-15 15:19:18",0.79904
3098758,comabot,"2020-05-15 15:20:14",0.66985
4934643,"Murad Quliyev","2020-05-15 15:25:53",0.77511
4929418,"Shota Yamabe","2020-05-15 15:28:24",0.78468
4934942,"Sri Hartini","2020-05-15 15:30:38",0.73684
4811735,Simona9,"2020-05-15 15:32:54",0.75119
4811735,Simona9,"2020-05-15 15:33:36",0.77511
4934240,saketh,"2020-05-15 15:33:53",0.77511
4934716,"RITVIK _","2020-05-15 15:34:33",0.76555
4934629,"Muhammad Ali Rahman","2020-05-15 15:36:27",0.65071
4892907,"Krygina Tatiana","2020-05-15 15:37:47",0.77511
3504778,Challenge,"2020-05-15 15:40:23",0.76555
4934778,"Muhammad Ma'ruf","2020-05-15 15:40:44",0.75119
4731141,"Egor Udalov","2020-05-15 15:47:41",0.75119
4934958,"Leyla Isaeva","2020-05-15 15:47:48",0.76555
4934822,"Nischit #2","2020-05-15 15:49:26",0.77511
4927683,"Akshay Kumar K A","2020-05-15 15:50:06",0.77990
4267335,wuyanzu915,"2020-05-15 15:51:44",0.78468
4935006,"WaiChen Chen","2020-05-15 15:52:47",0.76555
4888356,"Alexis Tubulekas","2020-05-15 15:53:26",0.79904
4934643,"Murad Quliyev","2020-05-15 15:55:18",0.77990
4527973,MCTAR,"2020-05-15 15:56:13",0.77511
4932885,tom75111,"2020-05-15 15:56:40",0.78468
4934643,"Murad Quliyev","2020-05-15 15:56:51",0.78947
4934526,"Gifania Sofia","2020-05-15 15:57:10",0.75598
4934799,"martinas septilko","2020-05-15 15:59:57",0.77511
4882498,Ahmed.Magdii,"2020-05-15 16:01:36",0.79425
4935002,"Robin Klein","2020-05-15 16:01:48",0.76555
4934716,"RITVIK _","2020-05-15 16:12:23",0.77511
4935025,108971017,"2020-05-15 16:13:25",0.75598
4934788,"Pradyut Lohani","2020-05-15 16:13:54",0.77511
2006501,"Shirley A","2020-05-15 16:14:49",0.75837
4935075,"Nikhil Maurya","2020-05-15 16:16:03",0.76555
4927272,"Balasubramaniam S R","2020-05-15 16:18:19",0.66985
4934734,"mohamad hadi Karimi","2020-05-15 16:19:31",0.77511
3905812,"Syed Aleem Ali","2020-05-15 16:23:51",0.77033
4904072,"Suryapratap Malik","2020-05-15 16:23:57",0.76555
4935102,"Iqbal Hanif","2020-05-15 16:24:04",0.78229
4935156,"Shirley Aprilia","2020-05-15 16:24:57",0.75119
4935158,tamaryo,"2020-05-15 16:28:21",0.76555
4701083,"Shahraiz Anwar","2020-05-15 16:29:23",0.78468
4762062,"Marina Torrente","2020-05-15 16:29:54",0.75119
4934839,"Pajar ","2020-05-15 16:30:15",0.78229
4935040,xxx144,"2020-05-15 16:33:12",0.66985
4935056,"Syuya Abe","2020-05-15 16:33:55",0.76555
4935025,108971017,"2020-05-15 16:35:42",0.76794
4934751,EEHQDOT,"2020-05-15 16:37:34",0.66985
4934706,guoxuejian,"2020-05-15 16:37:39",0.44736
4934627,"Guillaume Vande Maele","2020-05-15 16:41:19",0.75598
3401337,黃子瑋_1082DS@NCCU,"2020-05-15 16:41:33",0.78947
4824909,bungaaazzahra,"2020-05-15 16:43:17",0.37799
4931765,"Ranit Bandyopadhyay","2020-05-15 16:45:06",0.70813
4914603,Dicarse,"2020-05-15 16:47:02",0.77033
4804821,"Karthikeya Battepati","2020-05-15 16:47:11",0.76555
4935206,"Bert Overduin","2020-05-15 16:48:07",0.76555
4935075,"Nikhil Maurya","2020-05-15 16:48:10",0.77511
4919498,JeevanPati,"2020-05-15 16:49:30",0.75837
4824909,bungaaazzahra,"2020-05-15 16:51:45",0.59090
4722189,"Pratishtha Shrivastava","2020-05-15 16:52:33",0.76076
4933791,"Rushikesh #4","2020-05-15 16:54:14",0.77033
4934534,"Amit Verma #2","2020-05-15 16:54:32",0.76555
4752547,"Katerina Gakhova","2020-05-15 16:54:49",0.73205
4605672,JinwooKim0927,"2020-05-15 16:55:44",0.77511
4824909,bungaaazzahra,"2020-05-15 16:55:49",0.59569
4934181,dheerajreddy_15,"2020-05-15 16:57:39",0.77511
1573203,cynthiaann21,"2020-05-15 16:59:39",0.76555
4935156,"Shirley Aprilia","2020-05-15 17:03:02",0.76555
4605672,JinwooKim0927,"2020-05-15 17:03:19",0.78468
3626627,jjw1112,"2020-05-15 17:04:34",0.76555
4935259,ines.mferreira,"2020-05-15 17:07:35",0.76555
4924355,FarzanehMah,"2020-05-15 17:11:22",0.77990
4934534,"Amit Verma #2","2020-05-15 17:13:37",0.77511
4935311,"David Khowanto ","2020-05-15 17:13:47",0.00000
4932345,"Umang Dubey","2020-05-15 17:14:12",0.76076
4927020,"Alexandre Thiery","2020-05-15 17:15:18",0.76076
4935206,"Bert Overduin","2020-05-15 17:17:08",0.77511
4935352,ElenaMongelli,"2020-05-15 17:22:45",0.76555
4932455,"Hikmah Dirgantara Putra","2020-05-15 17:22:47",0.77990
4935025,108971017,"2020-05-15 17:23:13",0.77033
4656963,"Shivansh singh","2020-05-15 17:26:10",0.81339
4934526,"Gifania Sofia","2020-05-15 17:27:07",0.77990
4935392,kiyoshi-wa,"2020-05-15 17:27:09",0.76555
4281787,HSE,"2020-05-15 17:30:45",0.76794
4935025,108971017,"2020-05-15 17:30:51",0.77272
4934287,MafalaZ,"2020-05-15 17:30:55",0.77511
4932546,"Pratama Eko","2020-05-15 17:33:20",0.71770
4934385,"Raquel Rossi","2020-05-15 17:35:15",0.77990
4476520,"Aryan Pandey","2020-05-15 17:36:46",0.78947
4935259,ines.mferreira,"2020-05-15 17:37:55",0.77511
4299095,Tardim,"2020-05-15 17:38:23",0.75119
4935451,"Abdul Gofur","2020-05-15 17:39:49",0.77511
4907261,"Anvesh Reddy #2","2020-05-15 17:42:45",0.78468
2568610,"Mod shah","2020-05-15 17:45:00",0.77511
4932627,Bartan29,"2020-05-15 17:45:06",0.59808
4935398,"Anamitra Mukherjee","2020-05-15 17:47:30",0.76555
4902648,Anurag2711,"2020-05-15 17:47:31",0.75598
4935474,"Abhishek Vaid 19967","2020-05-15 17:47:53",0.77511
4935474,"Abhishek Vaid 19967","2020-05-15 17:49:06",0.78947
4932880,"Nanda Wardi","2020-05-15 17:49:36",0.75119
4930107,"Omar Maher","2020-05-15 17:51:38",0.77511
4281787,HSE,"2020-05-15 17:52:38",0.77033
4835402,"Maria Pia Filotto","2020-05-15 17:57:02",0.77990
4931765,"Ranit Bandyopadhyay","2020-05-15 17:58:23",0.78468
4935524,Aldo,"2020-05-15 17:59:29",0.77990
4934827,"Naufal Bahri","2020-05-15 18:01:15",0.72727
4648123,"Radha Jayaraman","2020-05-15 18:01:34",0.77511
4935538,"Otniel Smily","2020-05-15 18:02:45",0.75119
4138271,"Chase #2","2020-05-15 18:07:24",0.77511
4935508,"Elham Keshtgar","2020-05-15 18:07:31",0.76555
4935470,VictoriaHoll,"2020-05-15 18:08:42",0.76555
4664407,CodeRaZerX,"2020-05-15 18:09:27",0.78947
4932627,Bartan29,"2020-05-15 18:13:07",0.65071
4759112,"Koyo horiuchi","2020-05-15 18:16:16",0.77511
4752115,"Alex Arsenault","2020-05-15 18:18:47",0.78947
4935357,"Eliraz Orfaig","2020-05-15 18:19:24",0.76555
3016374,rambo4,"2020-05-15 18:21:16",0.65071
4935398,"Anamitra Mukherjee","2020-05-15 18:22:07",0.77511
4911734,"Arda Bulut","2020-05-15 18:22:35",0.78947
4935583,"Kyriaki Dafni Galetza","2020-05-15 18:23:10",0.76555
4935492,"latif fuadi","2020-05-15 18:26:15",0.65071
4931877,vinayhp,"2020-05-15 18:26:26",0.77033
4935352,ElenaMongelli,"2020-05-15 18:30:20",0.77511
4934368,"Nur Azizah","2020-05-15 18:31:46",0.73684
4935603,JMOlivier,"2020-05-15 18:38:22",0.76555
4928450,"Raihan Barihazim","2020-05-15 18:39:08",0.76555
4928981,VivekChauhan5496,"2020-05-15 18:40:38",0.72248
4935579,"Hafizh Abdurrahman2","2020-05-15 18:43:16",0.00000
4935459,"Jackson Martz","2020-05-15 18:45:59",0.73923
4931518,FrGuerreroL,"2020-05-15 18:53:08",0.77511
4917961,"Pramila Balan","2020-05-15 18:55:21",0.73205
4793224,"Avijit Pyne","2020-05-15 18:57:39",0.75837
3393786,"Sakib malik","2020-05-15 19:00:45",0.76555
4935654,"na iskw","2020-05-15 19:01:08",0.61722
4934397,"Shola Oyedele","2020-05-15 19:02:59",0.77990
4281787,HSE,"2020-05-15 19:04:25",0.77511
3393786,"Sakib malik","2020-05-15 19:04:47",0.76794
4935518,"Dicky Eka","2020-05-15 19:05:34",0.78468
4281787,HSE,"2020-05-15 19:05:35",0.78708
3393786,"Sakib malik","2020-05-15 19:05:56",0.77272
4866108,"Gabriel Mayer","2020-05-15 19:06:52",0.37799
2290408,Unnskyld,"2020-05-15 19:09:47",0.77033
4934552,"Herry Karmito","2020-05-15 19:10:32",0.72248
4935584,"Mujammil Sofique","2020-05-15 19:11:31",0.76555
4922860,"Arnaud Jacquin","2020-05-15 19:12:27",0.73205
4935479,Srosy1,"2020-05-15 19:16:43",0.76555
3905812,"Syed Aleem Ali","2020-05-15 19:18:25",0.77990
4930349,"Ritika Munjal","2020-05-15 19:19:12",0.76076
4935758,"Prib Adhi","2020-05-15 19:19:13",0.76555
4935508,"Elham Keshtgar","2020-05-15 19:20:13",0.77511
4924825,"Raymond Y","2020-05-15 19:21:01",0.76555
4910791,"Morton Kuo","2020-05-15 19:21:29",0.76076
4898160,"ayangbile daniel bayo","2020-05-15 19:22:04",0.76076
822731,"AayushAgrawal 2","2020-05-15 19:24:04",0.75837
4935759,"Nurul Andayani","2020-05-15 19:25:50",0.77990
4935579,"Hafizh Abdurrahman2","2020-05-15 19:28:28",0.65071
4746720,"James Taylor","2020-05-15 19:29:35",0.76555
4924825,"Raymond Y","2020-05-15 19:29:51",0.77033
4935721,"Satyajeet Patil","2020-05-15 19:31:37",0.76555
4935609,"Lloyd Christian NJON II","2020-05-15 19:32:15",0.77511
4935807,rifkydp,"2020-05-15 19:32:19",0.66028
4935788,langgambp,"2020-05-15 19:37:19",0.70813
4935791,"Acrisio Tomas","2020-05-15 19:39:05",0.76555
4935649,"Yashvin Jagarlamudi #2","2020-05-15 19:43:19",0.76555
4935357,"Eliraz Orfaig","2020-05-15 19:47:42",0.77511
4746720,"James Taylor","2020-05-15 19:48:32",0.77511
4690527,Krishna_BR,"2020-05-15 19:49:18",0.62679
2147720,aalleexxx,"2020-05-15 19:50:37",0.78468
4935721,"Satyajeet Patil","2020-05-15 19:53:29",0.77511
4935837,"Tim Li","2020-05-15 19:55:07",0.76555
4924825,"Raymond Y","2020-05-15 19:55:25",0.77511
4639045,Dannad123,"2020-05-15 19:56:37",0.79904
4935583,"Kyriaki Dafni Galetza","2020-05-15 19:56:41",0.77511
4919664,"Pavan #6","2020-05-15 20:03:49",0.74641
2290408,Unnskyld,"2020-05-15 20:05:26",0.78947
4931518,FrGuerreroL,"2020-05-15 20:07:02",0.77990
4935837,"Tim Li","2020-05-15 20:13:48",0.77511
4847289,"Thomas Allen #2","2020-05-15 20:14:26",0.70334
4935894,"Andre Oktavicto","2020-05-15 20:16:03",0.74641
4898279,"Sato Masakazu","2020-05-15 20:18:08",0.75119
3507494,SinghIsKing,"2020-05-15 20:22:30",0.78947
4935937,Alex314159,"2020-05-15 20:23:18",0.76555
4934942,"Sri Hartini","2020-05-15 20:25:39",0.75119
4935932,"Holger Achtziger","2020-05-15 20:28:15",0.76555
4935925,z77_Arc,"2020-05-15 20:28:31",0.76555
4935954,XpulseIV,"2020-05-15 20:29:17",0.76555
4854734,"Noor Malik","2020-05-15 20:32:51",0.55502
4935603,JMOlivier,"2020-05-15 20:33:19",0.77511
3581918,"Eli Johnson","2020-05-15 20:35:42",0.77272
4928129,"Matheus Tostes","2020-05-15 20:39:09",0.77033
4932199,"Refly A","2020-05-15 20:44:07",0.76555
4935583,"Kyriaki Dafni Galetza","2020-05-15 20:44:50",0.77751
4933102,"Daniel Tereshchenko","2020-05-15 20:48:37",0.76555
4936009,"Mario Kierstein","2020-05-15 20:50:44",0.76555
4894697,Alexandr_Popov,"2020-05-15 20:52:15",0.77033
4904616,"Edwin Brown","2020-05-15 20:52:43",0.76555
4935925,z77_Arc,"2020-05-15 20:53:47",0.77511
4935935,"Heinrich Bernard","2020-05-15 20:57:34",0.76076
4909546,"Egor Gartman","2020-05-15 21:07:19",0.78947
4934452,"Paul #14","2020-05-15 21:07:28",0.37799
4846175,"Faris Abi Rafdi","2020-05-15 21:10:56",0.78947
4936077,"M. Furqon I. F.","2020-05-15 21:11:42",0.72727
4924144,Kesshaav,"2020-05-15 21:15:45",0.78468
4854734,"Noor Malik","2020-05-15 21:18:27",0.66507
4933141,"Dhamir R. K. Desrul","2020-05-15 21:19:59",0.00000
4649956,"Nweke Chidimma Dominic","2020-05-15 21:20:45",0.77033
2318236,"Thomas Panji","2020-05-15 21:22:31",0.76076
4935937,Alex314159,"2020-05-15 21:22:36",0.77511
4898896,via_cheese_love,"2020-05-15 21:23:02",0.83253
4936121,Grigory_KH,"2020-05-15 21:26:19",0.76555
4933141,"Dhamir R. K. Desrul","2020-05-15 21:26:35",0.38995
4936009,"Mario Kierstein","2020-05-15 21:27:29",0.77511
3815999,Dehao,"2020-05-15 21:28:36",0.77751
4808937,"imran gul","2020-05-15 21:30:30",0.76555
4936042,"Bhagawan Subedi","2020-05-15 21:31:08",0.70813
4935206,"Bert Overduin","2020-05-15 21:31:56",0.78468
4930322,"Gerard Zhob","2020-05-15 21:32:02",0.77511
2318236,"Thomas Panji","2020-05-15 21:32:23",0.76315
4910649,"Guillermo Campollo","2020-05-15 21:32:37",0.77990
4935878,"Andrew Horn","2020-05-15 21:34:00",0.75837
4936105,"Thiago Costa #2","2020-05-15 21:34:30",0.76555
4898160,"ayangbile daniel bayo","2020-05-15 21:39:31",0.76315
4808937,"imran gul","2020-05-15 21:40:21",0.79425
4929849,"Rahul Verma #2","2020-05-15 21:40:41",0.76555
4936042,"Bhagawan Subedi","2020-05-15 21:41:58",0.75119
4936171,camicalm1,"2020-05-15 21:46:05",0.76555
4934526,"Gifania Sofia","2020-05-15 21:51:43",0.78468
4933102,"Daniel Tereshchenko","2020-05-15 22:01:34",0.77511
4936121,Grigory_KH,"2020-05-15 22:03:39",0.77511
4936223,"the 99 flying pandas","2020-05-15 22:06:08",0.76555
4934424,"Muhammad Yusran","2020-05-15 22:10:28",0.76076
4934657,GeraldPlakasa,"2020-05-15 22:14:48",0.74641
4934526,"Gifania Sofia","2020-05-15 22:15:34",0.79425
4894697,Alexandr_Popov,"2020-05-15 22:17:25",0.79904
4910791,"Morton Kuo","2020-05-15 22:17:34",0.76555
4936091,pranavsub,"2020-05-15 22:18:58",0.77511
4934452,"Paul #14","2020-05-15 22:21:17",0.76315
4375004,"muammar khadafi","2020-05-15 22:29:29",0.75837
4769526,"vijay chauhan","2020-05-15 22:30:50",0.74401
4934415,"muhammad alfalah madukubah","2020-05-15 22:31:12",0.39234
4591721,TonTech,"2020-05-15 22:31:33",0.78468
4524944,"Sharad Agarwal #3","2020-05-15 22:32:13",0.76555
3358396,doublemoon,"2020-05-15 22:33:38",0.72009
4936279,"Mohamad Irwan Afandi","2020-05-15 22:34:11",0.75119
4936003,"Xuan-Son Trinh","2020-05-15 22:35:52",0.77990
3518122,"Ajay P Sakthikumar","2020-05-15 22:36:01",0.77272
4936232,"Rizqi Prima","2020-05-15 22:37:48",0.76555
4935001,"Aman Mohanty","2020-05-15 22:48:25",0.67464
